,ID,Name,Club,Year,Overall
12023,210409,L. MacLeod,Plymouth Argyle,2021,67
12024,210409,L. MacLeod,Plymouth Argyle,2022,65
12025,210409,L. MacLeod,Plymouth Argyle,2023,65
12026,207645,M. Barrow,Leeds United,2017,72
12027,207645,M. Barrow,Reading,2018,73
12028,207645,M. Barrow,Reading,2019,69
12029,207645,M. Barrow,Denizlispor,2020,69
12030,207645,M. Barrow,Jeonbuk Hyundai Motors,2021,70
12031,207645,M. Barrow,Jeonbuk Hyundai Motors,2022,71
12032,207645,M. Barrow,Jeonbuk Hyundai Motors,2023,70
12033,237442,Eric Curbelo,UD Las Palmas,2017,61
12034,237442,Eric Curbelo,UD Las Palmas,2018,61
12035,237442,Eric Curbelo,UD Las Palmas,2019,65
12036,237442,Eric Curbelo,UD Las Palmas,2020,68
12037,237442,Eric Curbelo,UD Las Palmas,2021,69
12038,237442,Eric Curbelo,Unión Deportiva Las Palmas,2022,70
12039,237442,Eric Curbelo,Unión Deportiva Las Palmas,2023,73
12040,237469,Nouhou,Seattle Sounders FC,2017,64
12041,237469,Nouhou,Seattle Sounders FC,2018,67
12042,237469,Nouhou,Seattle Sounders FC,2019,67
12043,237469,Nouhou,Seattle Sounders FC,2020,67
12044,237469,Nouhou,Seattle Sounders FC,2021,68
12045,237469,Nouhou,Seattle Sounders FC,2022,68
12046,237469,Nouhou,Seattle Sounders FC,2023,71
12047,229743,A. Deiola,Cagliari,2017,64
12048,229743,A. Deiola,Cagliari,2018,64
12049,229743,A. Deiola,Cagliari,2019,65
12050,229743,A. Deiola,Lecce,2020,64
12051,229743,A. Deiola,Spezia,2021,63
12052,229743,A. Deiola,Cagliari,2022,64
12053,229743,A. Deiola,Cagliari,2023,67
12054,192816,L. Cabrera,Real Zaragoza,2017,71
12055,192816,L. Cabrera,Getafe CF,2018,71
12056,192816,L. Cabrera,Getafe CF,2019,77
12057,192816,L. Cabrera,RCD Espanyol,2020,79
12058,192816,L. Cabrera,RCD Espanyol,2021,77
12059,192816,L. Cabrera,RCD Espanyol de Barcelona,2022,77
12060,192816,L. Cabrera,RCD Espanyol de Barcelona,2023,75
12061,222156,J. Bree,Aston Villa,2017,64
12062,222156,J. Bree,Aston Villa,2018,64
12063,222156,J. Bree,Ipswich Town,2019,65
12064,222156,J. Bree,Luton Town,2020,66
12065,222156,J. Bree,Luton Town,2021,67
12066,222156,J. Bree,Luton Town,2022,68
12067,222156,J. Bree,Luton Town,2023,71
12068,207863,Felipe,FC Porto,2017,80
12069,207863,Felipe,FC Porto,2018,82
12070,207863,Felipe,FC Porto,2019,83
12071,207863,Felipe,Atlético Madrid,2020,84
12072,207863,Felipe,Atlético Madrid,2021,84
12073,207863,Felipe,Atlético de Madrid,2022,84
12074,207863,Felipe,Atlético de Madrid,2023,81
12075,222982,A. Blin,Toulouse Football Club,2017,75
12076,222982,A. Blin,Toulouse Football Club,2018,72
12077,222982,A. Blin,Amiens SC,2019,72
12078,222982,A. Blin,Amiens SC,2020,73
12079,222982,A. Blin,Amiens SC,2021,73
12080,222982,A. Blin,Lecce,2022,72
12081,222982,A. Blin,Lecce,2023,71
12082,236461,J. Mateta,Olympique Lyonnais,2017,62
12083,236461,J. Mateta,Le Havre AC,2018,67
12084,236461,J. Mateta,1. FSV Mainz 05,2019,76
12085,236461,J. Mateta,1. FSV Mainz 05,2020,77
12086,236461,J. Mateta,1. FSV Mainz 05,2021,76
12087,236461,J. Mateta,Crystal Palace,2022,75
12088,236461,J. Mateta,Crystal Palace,2023,76
12089,230522,Nascimentardo,Botafogo,2017,71
12090,230522,Nascimentardo,Club Athletico Paranaense,2018,71
12091,230522,Nascimentardo,Ceará Sporting Club,2019,71
12092,230522,Nascimentardo,Ceará Sporting Club,2020,71
12093,230522,Nascimentardo,Ceará Sporting Club,2021,70
12094,230522,Nascimentardo,Ceará Sporting Club,2022,70
12095,230522,Nascimentardo,Ceará Sporting Club,2023,70
12096,223877,D. Furlong,Queens Park Rangers,2017,67
12097,223877,D. Furlong,Queens Park Rangers,2018,67
12098,223877,D. Furlong,Queens Park Rangers,2019,67
12099,223877,D. Furlong,West Bromwich Albion,2020,70
12100,223877,D. Furlong,West Bromwich Albion,2021,71
12101,223877,D. Furlong,West Bromwich Albion,2022,72
12102,223877,D. Furlong,West Bromwich Albion,2023,72
12103,205362,M. Nastasić,FC Schalke 04,2017,80
12104,205362,M. Nastasić,FC Schalke 04,2018,81
12105,205362,M. Nastasić,FC Schalke 04,2019,80
12106,205362,M. Nastasić,FC Schalke 04,2020,80
12107,205362,M. Nastasić,FC Schalke 04,2021,77
12108,205362,M. Nastasić,Fiorentina,2022,74
12109,205362,M. Nastasić,Fiorentina,2023,74
12110,188168,G. Friend,Middlesbrough,2017,73
12111,188168,G. Friend,Middlesbrough,2018,70
12112,188168,G. Friend,Middlesbrough,2019,72
12113,188168,G. Friend,Middlesbrough,2020,70
12114,188168,G. Friend,Birmingham City,2021,70
12115,188168,G. Friend,Birmingham City,2022,69
12116,188168,G. Friend,Birmingham City,2023,68
12117,233957,S. Field,West Bromwich Albion,2017,64
12118,233957,S. Field,West Bromwich Albion,2018,66
12119,233957,S. Field,West Bromwich Albion,2019,67
12120,233957,S. Field,Charlton Athletic,2020,67
12121,233957,S. Field,West Bromwich Albion,2021,67
12122,233957,S. Field,Queens Park Rangers,2022,67
12123,233957,S. Field,Queens Park Rangers,2023,68
12124,228082,D. Burnić,Borussia Dortmund,2017,59
12125,228082,D. Burnić,VfB Stuttgart,2018,66
12126,228082,D. Burnić,SG Dynamo Dresden,2019,67
12127,228082,D. Burnić,SG Dynamo Dresden,2020,68
12128,228082,D. Burnić,1. FC Heidenheim 1846,2021,67
12129,228082,D. Burnić,1. FC Heidenheim 1846,2022,68
12130,228082,D. Burnić,1. FC Heidenheim 1846,2023,68
12131,194996,Borja Bastón,Swansea City,2017,78
12132,194996,Borja Bastón,Málaga CF,2018,76
12133,194996,Borja Bastón,Deportivo Alavés,2019,76
12134,194996,Borja Bastón,Aston Villa,2020,74
12135,194996,Borja Bastón,CD Leganés,2021,73
12136,194996,Borja Bastón,Real Oviedo,2022,73
12137,194996,Borja Bastón,Real Oviedo,2023,75
12138,221540,Raúl,Clube Sport Marítimo,2017,76
12139,221540,Raúl,SC Braga,2018,80
12140,221540,Raúl,SC Braga,2019,79
12141,221540,Raúl,SC Braga,2020,77
12142,221540,Raúl,SC Braga,2021,76
12143,221540,Raúl,SC Braga,2022,74
12144,221540,Raúl,SC Braga,2023,74
12145,190607,D. Quintero,Club América,2017,73
12146,190607,D. Quintero,Minnesota United FC,2018,76
12147,190607,D. Quintero,Minnesota United FC,2019,75
12148,190607,D. Quintero,Houston Dynamo,2020,76
12149,190607,D. Quintero,Houston Dynamo,2021,75
12150,190607,D. Quintero,Houston Dynamo,2022,71
12151,190607,D. Quintero,Houston Dynamo,2023,72
12152,221284,J. Gradit,Tours FC,2017,67
12153,221284,J. Gradit,Tours FC,2018,67
12154,221284,J. Gradit,Stade Malherbe Caen,2019,71
12155,221284,J. Gradit,Racing Club de Lens,2020,71
12156,221284,J. Gradit,Racing Club de Lens,2021,71
12157,221284,J. Gradit,Racing Club de Lens,2022,75
12158,221284,J. Gradit,Racing Club de Lens,2023,75
12159,236498,S. Lammers,PSV,2017,67
12160,236498,S. Lammers,PSV,2018,69
12161,236498,S. Lammers,SC Heerenveen,2019,73
12162,236498,S. Lammers,PSV,2020,74
12163,236498,S. Lammers,Atalanta,2021,74
12164,236498,S. Lammers,Eintracht Frankfurt,2022,74
12165,236498,S. Lammers,Empoli,2023,71
12166,226777,C. Larin,Orlando City SC,2017,73
12167,226777,C. Larin,Beşiktaş JK,2018,73
12168,226777,C. Larin,Beşiktaş JK,2019,74
12169,226777,C. Larin,SV Zulte-Waregem,2020,73
12170,226777,C. Larin,Beşiktaş JK,2021,72
12171,226777,C. Larin,Beşiktaş JK,2022,74
12172,226777,C. Larin,Club Brugge KV,2023,74
12173,204324,M. Kennedy,Plymouth Argyle,2017,64
12174,204324,M. Kennedy,Portsmouth,2018,65
12175,204324,M. Kennedy,St. Johnstone FC,2019,66
12176,204324,M. Kennedy,Aberdeen,2020,67
12177,204324,M. Kennedy,Aberdeen,2021,67
12178,204324,M. Kennedy,Aberdeen,2022,67
12179,204324,M. Kennedy,Aberdeen,2023,65
12180,234826,Toni Martínez,Oxford United,2017,62
12181,234826,Toni Martínez,Real Valladolid CF,2018,64
12182,234826,Toni Martínez,CD Lugo,2019,67
12183,234826,Toni Martínez,Famalicão,2020,75
12184,234826,Toni Martínez,Famalicão,2021,75
12185,234826,Toni Martínez,FC Porto,2022,76
12186,234826,Toni Martínez,FC Porto,2023,75
12187,223143,U. Garcia,SV Werder Bremen,2017,64
12188,223143,U. Garcia,1. FC Nürnberg,2018,67
12189,223143,U. Garcia,BSC Young Boys,2019,67
12190,223143,U. Garcia,BSC Young Boys,2020,71
12191,223143,U. Garcia,BSC Young Boys,2021,72
12192,223143,U. Garcia,BSC Young Boys,2022,71
12193,223143,U. Garcia,BSC Young Boys,2023,72
12194,235022,N. Schmidt,SV Werder Bremen,2017,62
12195,235022,N. Schmidt,SV Werder Bremen II,2018,63
12196,235022,N. Schmidt,SV Wehen Wiesbaden,2019,66
12197,235022,N. Schmidt,VfL Osnabrück,2020,68
12198,235022,N. Schmidt,VfL Osnabrück,2021,67
12199,235022,N. Schmidt,SV Werder Bremen,2022,67
12200,235022,N. Schmidt,SV Werder Bremen,2023,68
12201,214896,P. Mullin,Morecambe,2017,56
12202,214896,P. Mullin,Swindon Town,2018,56
12203,214896,P. Mullin,Tranmere Rovers,2019,60
12204,214896,P. Mullin,Cambridge United,2020,62
12205,214896,P. Mullin,Cambridge United,2021,61
12206,214896,P. Mullin,Wrexham AFC,2022,67
12207,214896,P. Mullin,Wrexham AFC,2023,67
12208,229949,Anderson Lopes,Sanfrecce Hiroshima,2017,69
12209,229949,Anderson Lopes,FC Seoul,2018,69
12210,229949,Anderson Lopes,Hokkaido Consadole Sapporo,2019,72
12211,229949,Anderson Lopes,Hokkaido Consadole Sapporo,2020,70
12212,229949,Anderson Lopes,Hokkaido Consadole Sapporo,2021,68
12213,229949,Anderson Lopes,Wuhan FC,2022,69
12214,229949,Anderson Lopes,Yokohama F. Marinos,2023,69
12215,232097,A. Harit,FC Nantes,2017,71
12216,232097,A. Harit,FC Schalke 04,2018,78
12217,232097,A. Harit,FC Schalke 04,2019,77
12218,232097,A. Harit,FC Schalke 04,2020,79
12219,232097,A. Harit,FC Schalke 04,2021,77
12220,232097,A. Harit,Olympique de Marseille,2022,75
12221,232097,A. Harit,FC Schalke 04,2023,75
12222,232185,C. Brittain,Milton Keynes Dons,2017,52
12223,232185,C. Brittain,Milton Keynes Dons,2018,61
12224,232185,C. Brittain,Milton Keynes Dons,2019,63
12225,232185,C. Brittain,Milton Keynes Dons,2020,63
12226,232185,C. Brittain,Milton Keynes Dons,2021,64
12227,232185,C. Brittain,Barnsley,2022,70
12228,232185,C. Brittain,Blackburn Rovers,2023,69
12229,211009,D. Lenihan,Blackburn Rovers,2017,67
12230,211009,D. Lenihan,Blackburn Rovers,2018,67
12231,211009,D. Lenihan,Blackburn Rovers,2019,71
12232,211009,D. Lenihan,Blackburn Rovers,2020,73
12233,211009,D. Lenihan,Blackburn Rovers,2021,72
12234,211009,D. Lenihan,Blackburn Rovers,2022,72
12235,211009,D. Lenihan,Middlesbrough,2023,73
12236,202539,L. Griffiths,Celtic,2017,74
12237,202539,L. Griffiths,Celtic,2018,75
12238,202539,L. Griffiths,Celtic,2019,74
12239,202539,L. Griffiths,Celtic,2020,73
12240,202539,L. Griffiths,Celtic,2021,72
12241,202539,L. Griffiths,Dundee FC,2022,70
12242,202539,L. Griffiths,Dundee FC,2023,68
12243,199274,I. Nestorovski,Palermo,2017,73
12244,199274,I. Nestorovski,Palermo,2018,74
12245,199274,I. Nestorovski,Palermo,2019,74
12246,199274,I. Nestorovski,Udinese,2020,74
12247,199274,I. Nestorovski,Udinese,2021,73
12248,199274,I. Nestorovski,Udinese Calcio,2022,72
12249,199274,I. Nestorovski,Udinese Calcio,2023,71
12250,235771,T. Lowery,Crewe Alexandra,2017,49
12251,235771,T. Lowery,Crewe Alexandra,2018,55
12252,235771,T. Lowery,Crewe Alexandra,2019,55
12253,235771,T. Lowery,Crewe Alexandra,2020,64
12254,235771,T. Lowery,Crewe Alexandra,2021,64
12255,235771,T. Lowery,Crewe Alexandra,2022,66
12256,235771,T. Lowery,Portsmouth,2023,65
12257,193469,Víctor Ruiz,Villarreal CF,2017,82
12258,193469,Víctor Ruiz,Villarreal CF,2018,82
12259,193469,Víctor Ruiz,Villarreal CF,2019,79
12260,193469,Víctor Ruiz,Beşiktaş JK,2020,78
12261,193469,Víctor Ruiz,Real Betis,2021,77
12262,193469,Víctor Ruiz,Real Betis Balompié,2022,78
12263,193469,Víctor Ruiz,Real Betis Balompié,2023,78
12264,173040,A. Bonnet,Le Havre AC,2017,69
12265,173040,A. Bonnet,Le Havre AC,2018,70
12266,173040,A. Bonnet,Le Havre AC,2019,69
12267,173040,A. Bonnet,Le Havre AC,2020,70
12268,173040,A. Bonnet,Le Havre AC,2021,70
12269,173040,A. Bonnet,Le Havre AC,2022,69
12270,173040,A. Bonnet,US Quevilly Rouen Métropole,2023,67
12271,206518,C. Robinson,Preston North End,2017,67
12272,206518,C. Robinson,Preston North End,2018,70
12273,206518,C. Robinson,Preston North End,2019,72
12274,206518,C. Robinson,West Bromwich Albion,2020,73
12275,206518,C. Robinson,West Bromwich Albion,2021,72
12276,206518,C. Robinson,West Bromwich Albion,2022,73
12277,206518,C. Robinson,West Bromwich Albion,2023,71
12278,197681,G. Imbula,Stoke City,2017,79
12279,197681,G. Imbula,Toulouse Football Club,2018,76
12280,197681,G. Imbula,Rayo Vallecano,2019,75
12281,197681,G. Imbula,Lecce,2020,72
12282,197681,G. Imbula,Lecce,2021,72
12283,197681,G. Imbula,Portimonense SC,2022,68
12284,197681,G. Imbula,Portimonense SC,2023,67
12285,226811,F. Soldano,Unión de Santa Fe,2017,61
12286,226811,F. Soldano,Unión de Santa Fe,2018,66
12287,226811,F. Soldano,Olympiacos CFP,2019,74
12288,226811,F. Soldano,Boca Juniors,2020,73
12289,226811,F. Soldano,Boca Juniors,2021,72
12290,226811,F. Soldano,CF Fuenlabrada,2022,71
12291,226811,F. Soldano,Gimnasia y Esgrima La Plata,2023,67
12292,237086,Kim Min Jae,Jeonbuk Hyundai Motors,2017,71
12293,237086,Kim Min Jae,Jeonbuk Hyundai Motors,2018,73
12294,237086,Kim Min Jae,Beijing Sinobo Guoan FC,2019,73
12295,237086,Kim Min Jae,Beijing Sinobo Guoan FC,2020,74
12296,237086,Kim Min Jae,Beijing Sinobo Guoan FC,2021,73
12297,237086,Kim Min Jae,Fenerbahçe SK,2022,74
12298,237086,Kim Min Jae,Napoli,2023,79
12299,229804,A. Mitriță,Pescara,2017,67
12300,229804,A. Mitriță,1. FC Köln,2018,71
12301,229804,A. Mitriță,New York City FC,2019,75
12302,229804,A. Mitriță,New York City FC,2020,75
12303,229804,A. Mitriță,New York City FC,2021,75
12304,229804,A. Mitriță,PAOK,2022,74
12305,229804,A. Mitriță,Al Raed,2023,73
12306,199393,N. Pallois,FC Girondins de Bordeaux,2017,76
12307,199393,N. Pallois,FC Nantes,2018,77
12308,199393,N. Pallois,FC Nantes,2019,78
12309,199393,N. Pallois,FC Nantes,2020,79
12310,199393,N. Pallois,FC Nantes,2021,78
12311,199393,N. Pallois,FC Nantes,2022,76
12312,199393,N. Pallois,FC Nantes,2023,77
12313,239138,Jeong Woo Yeong,Incheon United FC,2017,60
12314,239138,Jeong Woo Yeong,FC Bayern München,2018,61
12315,239138,Jeong Woo Yeong,FC Bayern München,2019,61
12316,239138,Jeong Woo Yeong,Bayern München II,2020,66
12317,239138,Jeong Woo Yeong,SC Freiburg,2021,68
12318,239138,Jeong Woo Yeong,Sport-Club Freiburg,2022,70
12319,239138,Jeong Woo Yeong,Sport-Club Freiburg,2023,72
12320,212626,D. Selke,RB Leipzig,2017,72
12321,212626,D. Selke,Hertha BSC,2018,75
12322,212626,D. Selke,Hertha BSC,2019,78
12323,212626,D. Selke,SV Werder Bremen,2020,76
12324,212626,D. Selke,SV Werder Bremen,2021,73
12325,212626,D. Selke,Hertha BSC,2022,71
12326,212626,D. Selke,Hertha BSC,2023,71
12327,211966,M. Romeo,Millwall,2017,63
12328,211966,M. Romeo,Millwall,2018,67
12329,211966,M. Romeo,Millwall,2019,69
12330,211966,M. Romeo,Millwall,2020,70
12331,211966,M. Romeo,Millwall,2021,71
12332,211966,M. Romeo,Portsmouth,2022,70
12333,211966,M. Romeo,Cardiff City,2023,68
12334,219957,J. Laursen,Odense Boldklub,2017,57
12335,219957,J. Laursen,Odense Boldklub,2018,61
12336,219957,J. Laursen,Odense Boldklub,2019,68
12337,219957,J. Laursen,Odense Boldklub,2020,68
12338,219957,J. Laursen,DSC Arminia Bielefeld,2021,68
12339,219957,J. Laursen,DSC Arminia Bielefeld,2022,68
12340,219957,J. Laursen,Standard de Liège,2023,69
12341,199577,Sergi Gómez,RC Celta,2017,77
12342,199577,Sergi Gómez,RC Celta,2018,77
12343,199577,Sergi Gómez,Sevilla FC,2019,78
12344,199577,Sergi Gómez,Sevilla FC,2020,79
12345,199577,Sergi Gómez,Sevilla FC,2021,77
12346,199577,Sergi Gómez,RCD Espanyol de Barcelona,2022,76
12347,199577,Sergi Gómez,RCD Espanyol de Barcelona,2023,74
12348,183714,S. Terodde,VfB Stuttgart,2017,77
12349,183714,S. Terodde,1. FC Köln,2018,76
12350,183714,S. Terodde,1. FC Köln,2019,77
12351,183714,S. Terodde,1. FC Köln,2020,76
12352,183714,S. Terodde,Hamburger SV,2021,74
12353,183714,S. Terodde,FC Schalke 04,2022,75
12354,183714,S. Terodde,FC Schalke 04,2023,76
12355,206571,M. Maddison,Peterborough United,2017,67
12356,206571,M. Maddison,Peterborough United,2018,70
12357,206571,M. Maddison,Peterborough United,2019,70
12358,206571,M. Maddison,Hull City,2020,71
12359,206571,M. Maddison,Hull City,2021,71
12360,206571,M. Maddison,Charlton Athletic,2022,68
12361,206571,M. Maddison,Charlton Athletic,2023,68
12362,231936,B. White,Brighton & Hove Albion,2017,57
12363,231936,B. White,Newport County,2018,59
12364,231936,B. White,Peterborough United,2019,62
12365,231936,B. White,Leeds United,2020,75
12366,231936,B. White,Brighton & Hove Albion,2021,75
12367,231936,B. White,Arsenal,2022,76
12368,231936,B. White,Arsenal,2023,79
12369,216268,D. Watmore,Sunderland,2017,69
12370,216268,D. Watmore,Sunderland,2018,69
12371,216268,D. Watmore,Sunderland,2019,67
12372,216268,D. Watmore,Sunderland,2020,67
12373,216268,D. Watmore,Sunderland,2021,67
12374,216268,D. Watmore,Middlesbrough,2022,68
12375,216268,D. Watmore,Middlesbrough,2023,68
12376,219546,J. Murillo,Patriotas Boyacá FC,2017,67
12377,219546,J. Murillo,Independiente Medellín,2018,67
12378,219546,J. Murillo,Independiente Medellín,2019,69
12379,219546,J. Murillo,Independiente Medellín,2020,70
12380,219546,J. Murillo,Independiente Medellín,2021,69
12381,219546,J. Murillo,Los Angeles FC,2022,71
12382,219546,J. Murillo,Los Angeles FC,2023,71
12383,218981,H. Palacios,Club Brugge KV,2017,71
12384,218981,H. Palacios,Atlético Nacional,2018,71
12385,218981,H. Palacios,Atlético Nacional,2019,71
12386,218981,H. Palacios,Atlético Nacional,2020,71
12387,218981,H. Palacios,Atlético Nacional,2021,72
12388,218981,H. Palacios,Elche CF,2022,73
12389,218981,H. Palacios,Elche CF,2023,73
12390,234521,S. Skytte,Silkeborg IF,2017,55
12391,234521,S. Skytte,Silkeborg IF,2018,64
12392,234521,S. Skytte,Stabæk Fotball,2019,64
12393,234521,S. Skytte,FK Bodø/Glimt,2020,66
12394,234521,S. Skytte,Stabæk Fotball,2021,65
12395,234521,S. Skytte,Stabæk Fotball,2022,65
12396,234521,S. Skytte,Stabæk Fotball,2023,65
12397,225383,H. Charsley,Everton,2017,61
12398,225383,H. Charsley,Bolton Wanderers,2018,61
12399,225383,H. Charsley,Everton,2019,61
12400,225383,H. Charsley,Mansfield Town,2020,63
12401,225383,H. Charsley,Mansfield Town,2021,62
12402,225383,H. Charsley,Mansfield Town,2022,62
12403,225383,H. Charsley,Port Vale,2023,62
12404,167664,G. Higuaín,Juventus,2017,89
12405,167664,G. Higuaín,Juventus,2018,90
12406,167664,G. Higuaín,Chelsea,2019,87
12407,167664,G. Higuaín,Juventus,2020,85
12408,167664,G. Higuaín,Inter Miami,2021,83
12409,167664,G. Higuaín,Inter Miami CF,2022,81
12410,167664,G. Higuaín,Inter Miami CF,2023,75
12411,204350,A. Trajkovski,Palermo,2017,69
12412,204350,A. Trajkovski,Palermo,2018,67
12413,204350,A. Trajkovski,Palermo,2019,70
12414,204350,A. Trajkovski,RCD Mallorca,2020,70
12415,204350,A. Trajkovski,RCD Mallorca,2021,69
12416,204350,A. Trajkovski,Aalborg BK,2022,69
12417,204350,A. Trajkovski,Al Fayha,2023,69
12418,236804,F. Medina,River Plate,2017,59
12419,236804,F. Medina,Club Atlético Talleres,2018,59
12420,236804,F. Medina,Club Atlético Talleres,2019,65
12421,236804,F. Medina,Club Atlético Talleres,2020,71
12422,236804,F. Medina,Racing Club de Lens,2021,70
12423,236804,F. Medina,Racing Club de Lens,2022,75
12424,236804,F. Medina,Racing Club de Lens,2023,76
12425,226060,R. Assalé,BSC Young Boys,2017,69
12426,226060,R. Assalé,BSC Young Boys,2018,70
12427,226060,R. Assalé,BSC Young Boys,2019,74
12428,226060,R. Assalé,CD Leganés,2020,75
12429,226060,R. Assalé,Dijon FCO,2021,74
12430,226060,R. Assalé,SV Werder Bremen,2022,70
12431,226060,R. Assalé,Dijon FCO,2023,67
12432,238345,K. Tagawa,Sagan Tosu,2017,59
12433,238345,K. Tagawa,Sagan Tosu,2018,60
12434,238345,K. Tagawa,FC Tokyo,2019,61
12435,238345,K. Tagawa,FC Tokyo,2020,63
12436,238345,K. Tagawa,FC Tokyo,2021,63
12437,238345,K. Tagawa,FC Tokyo,2022,65
12438,238345,K. Tagawa,Santa Clara,2023,70
12439,237833,M. Harris,Cardiff City,2017,54
12440,237833,M. Harris,Cardiff City,2018,54
12441,237833,M. Harris,Port Vale,2019,56
12442,237833,M. Harris,Port Vale,2020,56
12443,237833,M. Harris,Cardiff City,2021,55
12444,237833,M. Harris,Cardiff City,2022,62
12445,237833,M. Harris,Cardiff City,2023,67
12446,231743,K. Davis,Aston Villa,2017,54
12447,231743,K. Davis,Aston Villa,2018,64
12448,231743,K. Davis,Aston Villa,2019,65
12449,231743,K. Davis,Aston Villa,2020,66
12450,231743,K. Davis,Aston Villa,2021,68
12451,231743,K. Davis,Aston Villa,2022,69
12452,231743,K. Davis,Aston Villa,2023,72
12453,224438,A. Buksa,Zagłębie Lubin,2017,64
12454,224438,A. Buksa,Pogoń Szczecin,2018,64
12455,224438,A. Buksa,Pogoń Szczecin,2019,68
12456,224438,A. Buksa,New England Revolution,2020,69
12457,224438,A. Buksa,New England Revolution,2021,68
12458,224438,A. Buksa,New England Revolution,2022,72
12459,224438,A. Buksa,Racing Club de Lens,2023,75
12460,190520,T. Jantschke,Borussia Mönchengladbach,2017,76
12461,190520,T. Jantschke,Borussia Mönchengladbach,2018,76
12462,190520,T. Jantschke,Borussia Mönchengladbach,2019,76
12463,190520,T. Jantschke,Borussia Mönchengladbach,2020,76
12464,190520,T. Jantschke,Borussia Mönchengladbach,2021,75
12465,190520,T. Jantschke,Borussia Mönchengladbach,2022,73
12466,190520,T. Jantschke,Borussia Mönchengladbach,2023,72
12467,202017,O. Hernández,Eintracht Braunschweig,2017,67
12468,202017,O. Hernández,Norwich City,2018,69
